id,listing_url,name,room_type,minimum_nights,host_id,price,created_at,updated_at
6364954,https://www.airbnb.com/rooms/6364954,Charming flat in Berlin Schöneberg,Private room,1,11805050,$50.00 ,2025-01-15T18:52:37Z,2025-01-15T18:52:37Z
51913271,https://www.airbnb.com/rooms/51913271,Sunny duplex apartment on northern Friedrichstraße,Entire home/apt,30,12362846,$110.00 ,2025-01-15T18:51:57Z,2025-01-15T18:51:57Z
52889090,https://www.airbnb.com/rooms/52889090,Loft Apart +A/C +SelfCheck-In +Free Street Parking,Entire home/apt,1,125847915,$98.00 ,2025-01-15T18:37:52Z,2025-01-15T18:37:52Z
51885885,https://www.airbnb.com/rooms/51885885,Futon Beds B and B in the heart of Berlin,Private room,1,10367336,$45.00 ,2025-01-15T18:16:08Z,2025-01-15T18:16:08Z
52290592,https://www.airbnb.com/rooms/52290592,Stylish 2 bed in the heart of Prenzlauerberg,Entire home/apt,7,32767221,$151.00 ,2025-01-15T18:11:28Z,2025-01-15T18:11:28Z
9919533,https://www.airbnb.com/rooms/9919533,Cute flat for max 3 persons,Entire home/apt,1,22836752,$35.00 ,2025-01-15T17:43:31Z,2025-01-15T17:43:31Z
51051504,https://www.airbnb.com/rooms/51051504,Schöne Wohnung im Schillerkiez,Entire home/apt,2,2952669,$55.00 ,2025-01-15T17:39:53Z,2025-01-15T17:39:53Z
42704801,https://www.airbnb.com/rooms/42704801,Sonnige 2 Zimmer Wohnung im Grünen,Entire home/apt,2,7575304,$39.00 ,2025-01-15T17:35:42Z,2025-01-15T17:35:42Z
22613834,https://www.airbnb.com/rooms/22613834,Villa Kunterbunt,Private room,1,166423400,$35.00 ,2025-01-15T17:33:45Z,2025-01-15T17:33:45Z
44525459,https://www.airbnb.com/rooms/44525459,110qm Executive Apartment near Museumsinsel,Entire home/apt,50,22319933,$120.00 ,2025-01-15T17:08:55Z,2025-01-15T17:08:55Z
48708650,https://www.airbnb.com/rooms/48708650,Modern bright apartment in Prenzlauer Berg,Entire home/apt,5,392512441,$63.00 ,2025-01-15T16:45:55Z,2025-01-15T16:45:55Z
28732723,https://www.airbnb.com/rooms/28732723,"Süsse 1-Raumwohnung, 45 m2",Entire home/apt,6,24930281,$104.00 ,2025-01-15T16:30:31Z,2025-01-15T16:30:31Z
40030018,https://www.airbnb.com/rooms/40030018,Green Room in shared apartment in Neukölln ♡,Private room,2,66352019,$50.00 ,2025-01-15T16:24:03Z,2025-01-15T16:24:03Z
49106605,https://www.airbnb.com/rooms/49106605,Private room,Shared room,7,267172624,$29.00 ,2025-01-15T16:19:58Z,2025-01-15T16:19:58Z
13340349,https://www.airbnb.com/rooms/13340349,Bright room in Mitte,Private room,10,75559255,$21.00 ,2025-01-15T16:00:21Z,2025-01-15T16:00:21Z
11563143,https://www.airbnb.com/rooms/11563143,Flatshare 70m2 in Fhain,Private room,4,61060190,$20.00 ,2025-01-15T15:37:23Z,2025-01-15T15:37:23Z
49120997,https://www.airbnb.com/rooms/49120997,Charming and sunny apartment with balcony,Entire home/apt,2,91457234,$60.00 ,2025-01-15T15:09:30Z,2025-01-15T15:09:30Z
52220600,https://www.airbnb.com/rooms/52220600,"Bestlage in Mitte, großes Apartment bis zu 7 Pax",Entire home/apt,1,216855948,$179.00 ,2025-01-15T15:04:07Z,2025-01-15T15:04:07Z
30342869,https://www.airbnb.com/rooms/30342869,Huge classic berlin apartment with beamer and TV,Entire home/apt,7,227835898,$50.00 ,2025-01-15T14:53:28Z,2025-01-15T14:53:28Z
42108039,https://www.airbnb.com/rooms/42108039,Bright Apartment close to Kurfürstendamm,Entire home/apt,3,137948494,$85.00 ,2025-01-15T14:24:08Z,2025-01-15T14:24:08Z
32813793,https://www.airbnb.com/rooms/32813793,Beautiful Flat in central & prime location,Entire home/apt,60,18483802,$80.00 ,2025-01-15T14:23:39Z,2025-01-15T14:23:39Z
42633567,https://www.airbnb.com/rooms/42633567,"2-Raum Apartment ""City Nature"", 51 qm",Entire home/apt,7,210700814,$229.00 ,2025-01-15T13:41:18Z,2025-01-15T13:41:18Z
9889157,https://www.airbnb.com/rooms/9889157,Large and bright room w/ balcony,Private room,4,2414122,$25.00 ,2025-01-15T12:44:22Z,2025-01-15T12:44:22Z
52767164,https://www.airbnb.com/rooms/52767164,Schönes Studio Apartment,Entire home/apt,1,426802817,$43.00 ,2025-01-15T12:43:59Z,2025-01-15T12:43:59Z
45986972,https://www.airbnb.com/rooms/45986972,Central Room in the heart of Berlin,Private room,7,13497890,$35.00 ,2025-01-15T12:33:00Z,2025-01-15T12:33:00Z
21846556,https://www.airbnb.com/rooms/21846556,Double bed in Prenzauler Allee,Private room,2,26176881,$25.00 ,2025-01-15T12:31:24Z,2025-01-15T12:31:24Z
42506165,https://www.airbnb.com/rooms/42506165,Sunny apartment in Kreuzberg,Entire home/apt,90,12046288,$85.00 ,2025-01-15T12:14:35Z,2025-01-15T12:14:35Z
39502939,https://www.airbnb.com/rooms/39502939,City-Apartment Kurfürstendamm,Entire home/apt,2,221731912,$103.00 ,2025-01-15T11:54:58Z,2025-01-15T11:54:58Z
46352979,https://www.airbnb.com/rooms/46352979,Modern Living in the Heart of Berlin with Garden,Entire home/apt,30,3248348,$90.00 ,2025-01-15T11:44:54Z,2025-01-15T11:44:54Z
48087061,https://www.airbnb.com/rooms/48087061,Alte Feuerwache Berlin - Standard Double or Twin Room,Private room,1,386848467,$72.00 ,2025-01-15T11:29:28Z,2025-01-15T11:29:28Z
49221673,https://www.airbnb.com/rooms/49221673,Flat in new building in beautiful Prenzlauer Berg,Entire home/apt,14,239572037,$50.00 ,2025-01-15T11:27:26Z,2025-01-15T11:27:26Z
10002922,https://www.airbnb.com/rooms/10002922,Sehr zentrale Wohnung in Berlin,Entire home/apt,1,45848709,$52.00 ,2025-01-15T11:18:24Z,2025-01-15T11:18:24Z
6758818,https://www.airbnb.com/rooms/6758818,Ostbahnhof within 1 Minute Walk,Private room,1,14405869,$47.00 ,2025-01-15T11:00:57Z,2025-01-15T11:00:57Z
19845208,https://www.airbnb.com/rooms/19845208,Studio Apartment Zwischen Spree und Wuhlheide,Entire home/apt,1,64328126,$19.00 ,2025-01-15T10:53:24Z,2025-01-15T10:53:24Z
10079685,https://www.airbnb.com/rooms/10079685,Bright & cozy flat in Prenzl Berg,Entire home/apt,1,51720664,$80.00 ,2025-01-15T10:40:13Z,2025-01-15T10:40:13Z
5099228,https://www.airbnb.com/rooms/5099228,"Schöne, zentrale 2-Zimmerwohnung",Private room,5,26347897,$41.00 ,2025-01-15T10:37:44Z,2025-01-15T10:37:44Z
42097632,https://www.airbnb.com/rooms/42097632,Lovely studio apartment in the Heart of Wedding**,Entire home/apt,60,3868992,$105.00 ,2025-01-15T09:11:09Z,2025-01-15T09:11:09Z
33114889,https://www.airbnb.com/rooms/33114889,"Lovely room in kreuberg/ neukölln, near the canal",Private room,1,61700071,$40.00 ,2025-01-15T09:03:12Z,2025-01-15T09:03:12Z
42529930,https://www.airbnb.com/rooms/42529930,Prenzl - Coliving in the heart of Prenzlauer Berg,Entire home/apt,183,338742183,$43.00 ,2025-01-15T09:02:07Z,2025-01-15T09:02:07Z
4884448,https://www.airbnb.com/rooms/4884448,Beautiful Old-Berlin flat,Entire home/apt,3,10559337,$35.00 ,2025-01-15T08:54:22Z,2025-01-15T08:54:22Z
4065383,https://www.airbnb.com/rooms/4065383,Möbliertes 55qm Zimmer in netter 2er Zweck-WG,Private room,90,876545,$28.00 ,2025-01-15T08:31:27Z,2025-01-15T08:31:27Z
42811133,https://www.airbnb.com/rooms/42811133,Appartements am Schloss,Entire home/apt,2,340980455,$100.00 ,2025-01-15T08:30:28Z,2025-01-15T08:30:28Z
28399697,https://www.airbnb.com/rooms/28399697,CENTRAL APARTMENT 4PAX K921,Entire home/apt,150,214403628,$70.00 ,2025-01-15T08:27:34Z,2025-01-15T08:27:34Z
22023455,https://www.airbnb.com/rooms/22023455,"Berlin-Kreuzberg Flat with Style and View, Flat me & myself",Entire home/apt,7,160823100,$28.00 ,2025-01-15T08:11:10Z,2025-01-15T08:11:10Z
51056301,https://www.airbnb.com/rooms/51056301,In 15 Min. zum Alexanderplatz und nah am Tierpark,Private room,28,143275455,$99.00 ,2025-01-15T08:10:33Z,2025-01-15T08:10:33Z
23459982,https://www.airbnb.com/rooms/23459982,Großes Altbauzimmer nahe Ku'Damm,Private room,7,128953448,$23.00 ,2025-01-15T08:06:04Z,2025-01-15T08:06:04Z
46527396,https://www.airbnb.com/rooms/46527396,Authentic Berlin apartment with balcony,Private room,3,37702973,$40.00 ,2025-01-15T07:52:30Z,2025-01-15T07:52:30Z
11655084,https://www.airbnb.com/rooms/11655084,Zimmer 1,Private room,2,61347438,$140.00 ,2025-01-15T07:41:11Z,2025-01-15T07:41:11Z
32840262,https://www.airbnb.com/rooms/32840262,im Herzen Neuköllns,Private room,3,35121227,$25.00 ,2025-01-15T07:40:51Z,2025-01-15T07:40:51Z
40699332,https://www.airbnb.com/rooms/40699332,apartment room in the heart of Neukölln,Entire home/apt,23,52662658,$52.00 ,2025-01-15T07:23:31Z,2025-01-15T07:23:31Z
44701210,https://www.airbnb.com/rooms/44701210,Ferienhaus für 6 Gäste mit 130m² in Berlin (145070),Entire home/apt,0,238028559,$183.00 ,2025-01-15T07:05:30Z,2025-01-15T07:05:30Z
12148404,https://www.airbnb.com/rooms/12148404,One room in a two rooms apartment,Private room,0,65226110,$25.00 ,2025-01-15T06:58:53Z,2025-01-15T06:58:53Z
40005459,https://www.airbnb.com/rooms/40005459,"Comfy, child friendly home full of love for Xmas!",Entire home/apt,10,23101703,$28.00 ,2025-01-15T06:53:38Z,2025-01-15T06:53:38Z
23823848,https://www.airbnb.com/rooms/23823848,"Big bedroom in lovely, quiet flat in Tempelhof",Private room,7,133340583,$30.00 ,2025-01-15T06:26:17Z,2025-01-15T06:26:17Z
15494108,https://www.airbnb.com/rooms/15494108,Cozy nest in Rosenthalerplatz,Entire home/apt,60,15997566,$50.00 ,2025-01-15T05:25:02Z,2025-01-15T05:25:02Z
48988379,https://www.airbnb.com/rooms/48988379,Pretty & central room for 2 close to Subway,Private room,14,108025548,$46.00 ,2025-01-15T05:15:24Z,2025-01-15T05:15:24Z
50293756,https://www.airbnb.com/rooms/50293756,Hübsche 3 Zimmer - Wohnung am Volkspark Prenzlauerberg,Entire home/apt,1,406120938,$70.00 ,2025-01-15T05:11:21Z,2025-01-15T05:11:21Z
36532684,https://www.airbnb.com/rooms/36532684,Sonniges Zimmer in umzäuntem Garten im Berlingrün,Private room,7,37428978,$41.00 ,2025-01-15T05:07:32Z,2025-01-15T05:07:32Z
25436973,https://www.airbnb.com/rooms/25436973,"Cheerful and trendy Kreuzkölln, bright + balcony",Entire home/apt,60,192018470,$40.00 ,2025-01-15T05:05:02Z,2025-01-15T05:05:02Z
8031570,https://www.airbnb.com/rooms/8031570,Flat Pompidiu for 2-3 weeks in Oct,Entire home/apt,14,42406759,$24.00 ,2025-01-15T04:52:06Z,2025-01-15T04:52:06Z
23704833,https://www.airbnb.com/rooms/23704833,Nice room in an old building in Schöneberg,Private room,5,177597446,$34.00 ,2025-01-15T04:50:27Z,2025-01-15T04:50:27Z
11414738,https://www.airbnb.com/rooms/11414738,"3 weeks, 2-room flat, 10.03-30.03",Entire home/apt,10,59933257,$35.00 ,2025-01-15T04:21:34Z,2025-01-15T04:21:34Z
49300477,https://www.airbnb.com/rooms/49300477,SCHOENHOUSE by limehome - Standard Suite LT,Entire home/apt,1,390059085,$115.00 ,2025-01-15T04:12:05Z,2025-01-15T04:12:05Z
49037980,https://www.airbnb.com/rooms/49037980,Bright & central room for 2 near to subway,Private room,14,108025548,$46.00 ,2025-01-15T04:01:13Z,2025-01-15T04:01:13Z
50393046,https://www.airbnb.com/rooms/50393046,Loft Berlin Mitte,Entire home/apt,90,716475,$150.00 ,2025-01-15T03:41:02Z,2025-01-15T03:41:02Z
50637191,https://www.airbnb.com/rooms/50637191,Cozy Apartment with Balcony in Neukölln,Entire home/apt,1,47458713,$70.00 ,2025-01-15T03:38:13Z,2025-01-15T03:38:13Z
49456987,https://www.airbnb.com/rooms/49456987,Zentral wohnen in Kudamm-Nähe,Private room,5,348161152,$50.00 ,2025-01-15T03:27:04Z,2025-01-15T03:27:04Z
23921666,https://www.airbnb.com/rooms/23921666,Friedrichshain-Leben,Private room,1,166294,$29.00 ,2025-01-15T03:17:59Z,2025-01-15T03:17:59Z
5887146,https://www.airbnb.com/rooms/5887146,2 room top floor flat with terrace,Entire home/apt,14,20025390,$30.00 ,2025-01-15T03:15:07Z,2025-01-15T03:15:07Z
43538286,https://www.airbnb.com/rooms/43538286,Family and Friends room 8 Beds,Private room,30,325537173,$80.00 ,2025-01-15T03:09:51Z,2025-01-15T03:09:51Z
16826940,https://www.airbnb.com/rooms/16826940,"Sunny, quite, private vintage flat/ Prenzelberg",Private room,7,111970749,$80.00 ,2025-01-15T03:03:34Z,2025-01-15T03:03:34Z
52805285,https://www.airbnb.com/rooms/52805285,2 FLATS 4BR 2BTH 2K +Self-Check-In +Street Parking,Entire home/apt,1,125847915,$169.00 ,2025-01-15T02:51:24Z,2025-01-15T02:51:24Z
44701173,https://www.airbnb.com/rooms/44701173,Ferienhaus für 6 Gäste mit 130m² in Berlin (145052),Entire home/apt,1,252498808,$183.00 ,2025-01-15T02:47:16Z,2025-01-15T02:47:16Z
40528600,https://www.airbnb.com/rooms/40528600,Seydelstraße 7,Entire home/apt,90,313797108,$59.00 ,2025-01-15T02:30:21Z,2025-01-15T02:30:21Z
6499198,https://www.airbnb.com/rooms/6499198,Berlin-Charlottenburg 10627,Entire home/apt,3,33971648,$81.00 ,2025-01-15T02:27:47Z,2025-01-15T02:27:47Z
16938875,https://www.airbnb.com/rooms/16938875,Cozy room in 75m2 top floor flat in Kreuzberg,Private room,5,113208327,$25.00 ,2025-01-15T02:15:51Z,2025-01-15T02:15:51Z
50419940,https://www.airbnb.com/rooms/50419940,Apartment w. balcony close to Boxhagener Platz,Entire home/apt,6,276815132,$58.00 ,2025-01-15T01:18:18Z,2025-01-15T01:18:18Z
36795963,https://www.airbnb.com/rooms/36795963,Gemütliche 2 zimmer Wohnung,Entire home/apt,22,276573275,$35.00 ,2025-01-15T01:11:55Z,2025-01-15T01:11:55Z
25248959,https://www.airbnb.com/rooms/25248959,"2 rooms, up to 4 persons, luxuriously furnished",Entire home/apt,1,22894989,$880.00 ,2025-01-15T00:57:48Z,2025-01-15T00:57:48Z
30444196,https://www.airbnb.com/rooms/30444196,Charming Flat for only ONE mouth,Entire home/apt,29,228579126,$40.00 ,2025-01-15T00:54:26Z,2025-01-15T00:54:26Z
41333651,https://www.airbnb.com/rooms/41333651,Large and quite room in east Berlin,Private room,2,35756433,$24.00 ,2025-01-15T00:35:12Z,2025-01-15T00:35:12Z
50608385,https://www.airbnb.com/rooms/50608385,Big bright room with balcony in shared flat,Private room,7,18028880,$25.00 ,2025-01-15T00:10:41Z,2025-01-15T00:10:41Z
5555097,https://www.airbnb.com/rooms/5555097,Berlin Lichtenberg- 18m² ruhe,Private room,2,28801423,$29.00 ,2025-01-15T00:01:49Z,2025-01-15T00:01:49Z
24886430,https://www.airbnb.com/rooms/24886430,Lovely room in the heart of Berlin,Private room,3,7715690,$25.00 ,2025-01-14T23:59:19Z,2025-01-14T23:59:19Z
20827309,https://www.airbnb.com/rooms/20827309,"Cosy, light-flooded apartment with high ceilings",Entire home/apt,1,62303873,$80.00 ,2025-01-14T23:48:56Z,2025-01-14T23:48:56Z
5854717,https://www.airbnb.com/rooms/5854717,2 Zi-Whg. mit Altbau-Charme,Entire home/apt,2,30399447,$50.00 ,2025-01-14T23:47:04Z,2025-01-14T23:47:04Z
9109921,https://www.airbnb.com/rooms/9109921,Modernisierte Remise in Alt-Treptow,Entire home/apt,3,47479755,$72.00 ,2025-01-14T23:01:31Z,2025-01-14T23:01:31Z
45875470,https://www.airbnb.com/rooms/45875470,EINZELZIMMER STANDARD,Private room,1,371892297,$91.00 ,2025-01-14T22:35:18Z,2025-01-14T22:35:18Z
40633924,https://www.airbnb.com/rooms/40633924,100m² Bungalow mit Terrasse am Kanal in Kreuzberg,Entire home/apt,3,27453143,$129.00 ,2025-01-14T22:34:28Z,2025-01-14T22:34:28Z
9731416,https://www.airbnb.com/rooms/9731416,Exclusive flat in Berlin CityCentre,Entire home/apt,5,50214277,$99.00 ,2025-01-14T22:31:17Z,2025-01-14T22:31:17Z
37630683,https://www.airbnb.com/rooms/37630683,Dreamy big room in beautiful flat,Private room,10,189137873,$38.00 ,2025-01-14T22:28:54Z,2025-01-14T22:28:54Z
42269923,https://www.airbnb.com/rooms/42269923,"2-Raum Erdgeschoss ""Breezy Garden"", 51 qm",Entire home/apt,2,335573202,$200.00 ,2025-01-14T22:22:53Z,2025-01-14T22:22:53Z
21220761,https://www.airbnb.com/rooms/21220761,"Spacious, cosy room with balcony in Friedrichshain",Private room,3,118543115,$40.00 ,2025-01-14T21:52:55Z,2025-01-14T21:52:55Z
52646436,https://www.airbnb.com/rooms/52646436,THE DUDE by Charly - Comfy Double room,Entire home/apt,1,421235453,$154.00 ,2025-01-14T21:48:15Z,2025-01-14T21:48:15Z
49579173,https://www.airbnb.com/rooms/49579173,Luxuriöse Maisonette in Berlin-Mitte mit Parkplatz,Entire home/apt,7,203997165,$195.00 ,2025-01-14T21:44:52Z,2025-01-14T21:44:52Z
1278375,https://www.airbnb.com/rooms/1278375,Skandinavisk & Industritysk lgh,Entire home/apt,1,1179162,$120.00 ,2025-01-14T21:36:03Z,2025-01-14T21:36:03Z
36599333,https://www.airbnb.com/rooms/36599333,2-bedroom apartment in trendy neighbourhood,Entire home/apt,30,20718415,$40.00 ,2025-01-14T21:34:34Z,2025-01-14T21:34:34Z
10932482,https://www.airbnb.com/rooms/10932482,Sewanstrasse,Private room,7,56679285,$13.00 ,2025-01-14T21:16:50Z,2025-01-14T21:16:50Z
11216682,https://www.airbnb.com/rooms/11216682,Room in central Kreuzberg,Private room,2,58433789,$40.00 ,2025-01-14T20:41:09Z,2025-01-14T20:41:09Z
41530181,https://www.airbnb.com/rooms/41530181,Container Apartment in Berlin,Entire home/apt,60,147556938,$22.00 ,2025-01-14T20:41:00Z,2025-01-14T20:41:00Z
42768314,https://www.airbnb.com/rooms/42768314,"1,5 Zummer Wohnung nicht weit von Kudamm",Entire home/apt,5,202344102,$60.00 ,2025-01-14T20:29:48Z,2025-01-14T20:29:48Z
8752704,https://www.airbnb.com/rooms/8752704,Amazing flat in the heart of Berlin,Private room,0,641507,$46.00 ,2025-01-14T20:24:56Z,2025-01-14T20:24:56Z
12012807,https://www.airbnb.com/rooms/12012807,Apartment overlooking the television tower,Entire home/apt,60,5245778,$34.00 ,2025-01-14T20:15:49Z,2025-01-14T20:15:49Z
45140965,https://www.airbnb.com/rooms/45140965,Modernes Nest für Wochenend-Trips,Entire home/apt,1,295857279,$71.00 ,2025-01-14T20:08:32Z,2025-01-14T20:08:32Z
36756732,https://www.airbnb.com/rooms/36756732,"House of nation, Brunnenstraße",Private room,25,196545452,$20.00 ,2025-01-14T19:15:43Z,2025-01-14T19:15:43Z
24047231,https://www.airbnb.com/rooms/24047231,"Whole Flat (1,5 rooms) near Schlesi",Entire home/apt,14,8620491,$40.00 ,2025-01-14T18:48:22Z,2025-01-14T18:48:22Z
17550868,https://www.airbnb.com/rooms/17550868,Wohnung in Neukoelln nahe Tempelhof,Entire home/apt,1,34797363,$53.00 ,2025-01-14T18:13:04Z,2025-01-14T18:13:04Z
42522259,https://www.airbnb.com/rooms/42522259,Zimmer 1 Familienzimmer,Private room,1,316043293,$95.00 ,2025-01-14T18:10:54Z,2025-01-14T18:10:54Z
10052110,https://www.airbnb.com/rooms/10052110,1sleep& 1living & 1bigchillkitchen,Private room,1,51590153,$39.00 ,2025-01-14T17:35:29Z,2025-01-14T17:35:29Z
6256590,https://www.airbnb.com/rooms/6256590,Zentral und ruhig in Kreuzkölln,Private room,1,32503335,$36.00 ,2025-01-14T17:31:40Z,2025-01-14T17:31:40Z
40804119,https://www.airbnb.com/rooms/40804119,großzügiges Schlafzimmer in Berlin Friedenau,Private room,1,6353600,$30.00 ,2025-01-14T17:31:21Z,2025-01-14T17:31:21Z
50100653,https://www.airbnb.com/rooms/50100653,Wunderschöne Familien 4-Zimmer-Altbauwohnung,Entire home/apt,7,21177801,$90.00 ,2025-01-14T17:11:14Z,2025-01-14T17:11:14Z
17429149,https://www.airbnb.com/rooms/17429149,Room in the beautiful south-west of Berlin,Private room,1,117906291,$15.00 ,2025-01-14T17:10:26Z,2025-01-14T17:10:26Z
22962845,https://www.airbnb.com/rooms/22962845,Stylish and peaceful flat. Perfect for families.,Entire home/apt,3,170153654,$55.00 ,2025-01-14T16:49:12Z,2025-01-14T16:49:12Z
13957515,https://www.airbnb.com/rooms/13957515,Sehr schöne und ruhige Wohnung im Bergmannkiez,Entire home/apt,23,70748690,$40.00 ,2025-01-14T16:34:59Z,2025-01-14T16:34:59Z
47898215,https://www.airbnb.com/rooms/47898215,Amazing central hotel room for 2 next to Subway,Private room,14,108025548,$41.00 ,2025-01-14T16:32:15Z,2025-01-14T16:32:15Z
45592643,https://www.airbnb.com/rooms/45592643,Single room,Private room,1,347131802,$39.00 ,2025-01-14T16:15:35Z,2025-01-14T16:15:35Z
48217386,https://www.airbnb.com/rooms/48217386,Kreative Dachgeschosswohnung in X-Berg,Entire home/apt,90,50081741,$200.00 ,2025-01-14T16:11:45Z,2025-01-14T16:11:45Z
11037071,https://www.airbnb.com/rooms/11037071,Great apartment in a new building,Entire home/apt,3,18384885,$45.00 ,2025-01-14T15:42:15Z,2025-01-14T15:42:15Z
29579517,https://www.airbnb.com/rooms/29579517,APARTMENT IN THE HEART OF PRENZLAUER BERG,Entire home/apt,2,222673220,$135.00 ,2025-01-14T15:40:25Z,2025-01-14T15:40:25Z
12249699,https://www.airbnb.com/rooms/12249699,Beautiful Penthouse,Entire home/apt,0,21394478,$100.00 ,2025-01-14T15:38:25Z,2025-01-14T15:38:25Z
47089643,https://www.airbnb.com/rooms/47089643,Apartmenthaus Berlin Mitte - Deluxe Studio,Entire home/apt,1,378071271,$79.00 ,2025-01-14T15:35:08Z,2025-01-14T15:35:08Z
8037679,https://www.airbnb.com/rooms/8037679,Traumhafte Altbauwohnung in P-Berg,Private room,1,2557656,$50.00 ,2025-01-14T15:31:57Z,2025-01-14T15:31:57Z
42116929,https://www.airbnb.com/rooms/42116929,Big Bright Room In Central Berlin-Friedrichshain,Private room,4,3887507,$36.00 ,2025-01-14T15:16:23Z,2025-01-14T15:16:23Z
44351799,https://www.airbnb.com/rooms/44351799,Parterre Wohnung am Kanal in Neukölln,Private room,1,274078976,$50.00 ,2025-01-14T14:54:21Z,2025-01-14T14:54:21Z
8677779,https://www.airbnb.com/rooms/8677779,"3,5 - Zimmer Wohnung ohne Balkon",Entire home/apt,1,45575503,$65.00 ,2025-01-14T14:44:52Z,2025-01-14T14:44:52Z
11325310,https://www.airbnb.com/rooms/11325310,Nette Wohnungsgemeinschaft,Private room,14,33149863,$15.00 ,2025-01-14T14:35:57Z,2025-01-14T14:35:57Z
44281216,https://www.airbnb.com/rooms/44281216,Wohnen im schönen Wilmersdorf near txl /with cats,Private room,1,356445569,$30.00 ,2025-01-14T14:32:48Z,2025-01-14T14:32:48Z
4932854,https://www.airbnb.com/rooms/4932854,Pensionszimmer zur Jahreswende 2015,Shared room,2,25413382,$150.00 ,2025-01-14T14:26:07Z,2025-01-14T14:26:07Z
50387743,https://www.airbnb.com/rooms/50387743,New apartment in the centre of Berlin,Entire home/apt,92,195867979,$120.00 ,2025-01-14T14:14:47Z,2025-01-14T14:14:47Z
48238525,https://www.airbnb.com/rooms/48238525,★ ℳARVELOUS APARTMENT IN BEST CENTRAL LOCATION ★,Entire home/apt,4,16472922,$300.00 ,2025-01-14T14:11:25Z,2025-01-14T14:11:25Z
40704677,https://www.airbnb.com/rooms/40704677,Cozy & clean on TOP area in Prenzlauerberg!,Entire home/apt,84,4048130,$43.00 ,2025-01-14T13:55:40Z,2025-01-14T13:55:40Z
51718702,https://www.airbnb.com/rooms/51718702,"Spacious 2.5 room, with balcony in Berlin Centre",Private room,1,70192367,$70.00 ,2025-01-14T13:41:28Z,2025-01-14T13:41:28Z
20515851,https://www.airbnb.com/rooms/20515851,Traumhaus am Rande der Stadt,Entire home/apt,2,50350370,$86.00 ,2025-01-14T13:24:59Z,2025-01-14T13:24:59Z
49037756,https://www.airbnb.com/rooms/49037756,Fantastic & modern room for 3  near Subway central,Private room,14,108025548,$71.00 ,2025-01-14T12:41:37Z,2025-01-14T12:41:37Z
32487933,https://www.airbnb.com/rooms/32487933,"Big, sunny room in shared flat in the <3 of Berlin",Private room,3,1878115,$23.00 ,2025-01-14T12:25:37Z,2025-01-14T12:25:37Z
29871786,https://www.airbnb.com/rooms/29871786,Vintage home in hip Neukölln,Entire home/apt,7,172027240,$100.00 ,2025-01-14T12:05:45Z,2025-01-14T12:05:45Z
40319555,https://www.airbnb.com/rooms/40319555,X-Mas and happy new year Berlin,Entire home/apt,3,49845399,$90.00 ,2025-01-14T12:02:17Z,2025-01-14T12:02:17Z
42631943,https://www.airbnb.com/rooms/42631943,"2-Raum Apartment ""Bright Outlook"", 49 qm",Entire home/apt,4,210700814,$241.00 ,2025-01-14T11:58:28Z,2025-01-14T11:58:28Z
11112288,https://www.airbnb.com/rooms/11112288,Sunny rooftop apt in Berlin Friedrichshain,Entire home/apt,5,7369609,$100.00 ,2025-01-14T11:48:39Z,2025-01-14T11:48:39Z
41421289,https://www.airbnb.com/rooms/41421289,Apartment in Center from Berlin,Entire home/apt,4,222088950,$60.00 ,2025-01-14T11:21:20Z,2025-01-14T11:21:20Z
46600352,https://www.airbnb.com/rooms/46600352,2 room Apartment - Center of Berlin -sights nearby,Entire home/apt,2,369533678,$45.00 ,2025-01-14T11:15:58Z,2025-01-14T11:15:58Z
24531548,https://www.airbnb.com/rooms/24531548,Boardinghouse im grünen Bezirk Steglitz-Zehlendorf,Entire home/apt,120,181062162,$69.00 ,2025-01-14T11:12:31Z,2025-01-14T11:12:31Z
43817136,https://www.airbnb.com/rooms/43817136,Cozy central luxury apartment,Entire home/apt,20,208272633,$90.00 ,2025-01-14T11:11:05Z,2025-01-14T11:11:05Z
42923924,https://www.airbnb.com/rooms/42923924,"3-Raum Apartments ""Home Base"", 81 qm",Entire home/apt,15,210700814,$285.00 ,2025-01-14T10:44:58Z,2025-01-14T10:44:58Z
23385840,https://www.airbnb.com/rooms/23385840,Classy Apartement in Wrangelkiez / Kreuzberg,Private room,4,16250769,$80.00 ,2025-01-14T10:36:47Z,2025-01-14T10:36:47Z
52832402,https://www.airbnb.com/rooms/52832402,Exceptional Penthouse with Rooftop /Prenzlauerberg,Entire home/apt,2,190260192,$130.00 ,2025-01-14T10:33:31Z,2025-01-14T10:33:31Z
7833151,https://www.airbnb.com/rooms/7833151,studio flat - 12 minutes to center,Entire home/apt,1,41250002,$25.00 ,2025-01-14T10:13:48Z,2025-01-14T10:13:48Z
20027259,https://www.airbnb.com/rooms/20027259,nice WG-room close to famous Ku'Damm,Private room,14,31613861,$20.00 ,2025-01-14T10:08:36Z,2025-01-14T10:08:36Z
20585962,https://www.airbnb.com/rooms/20585962,Altbau- style apartment close to public transport,Entire home/apt,1,144900129,$80.00 ,2025-01-14T10:00:49Z,2025-01-14T10:00:49Z
10713732,https://www.airbnb.com/rooms/10713732,20qm super nice apartment Neukölln- good conection,Private room,1,55367578,$30.00 ,2025-01-14T09:55:06Z,2025-01-14T09:55:06Z
